label,brand,name,price,rank,ingredients,combination,dry,normal,oily,sensitive
moisturizer,saturday skin,featherweight daily moisturizing cream,1788.5,4.6,water | butylene glycol | ethylhexyl palmitate | glycerin | cyclopentasiloxane | dipropylene glyco | l octyldodecyl myristate | silica | cetearyl alcohol | cyclohexasiloxane | polysorbate 60 | 1 | 2-hexanediol | citrus limon (lemon) peel oil | juniperus mexicana oil | hydrolyzed avocado protein | citrus aurantium dulcis (orange) peel oil | citrus grandis (grapefruit) peel oil | eucalyptus globulus leaf oil | lavandula angustifolia (lavender) oil | rosmarinus officinalis (rosemary) leaf oil | ananas sativus (pineapple) fruit extract | pyrus malus (apple) fruit extract | actinidia chinensis (kiwi) fruit extract | fragaria vesca (strawberry) fruit extract | prunus persica (peach) fruit extract | vitis vinifera (grape) fruit extract | ficus carica (fig) fruit extract | ginkgo biloba nut extract | morus alba fruit extract | punica granatum fruit extract | phoenix dactylifera (date) seed | glyceryl stearate | ammonium acryloyldimethyltaurate/vp copolymer | sorbitan sesquioleate | tromethamine | peg-100 stearate | caprylyl glycol | cetearyl olivate | sorbitan olivate | stearic acid | dimethicone crosspolymer | dimethiconol | hydrogenated lecithin | acrylates/c10-30 alkyl acrylate crosspolymer | ceteareth-20 | maltodextrin | saccharide hydrolysate | cholesterol | peg-800 | ascorbic acid | polysorbate 20 | sh-oligopeptide-1 | sh-polypeptide-1 | sh-oligopeptide-2 | sh-polypeptide-22 | sh-polypeptide-45 | sh-polypeptide-8 | sh-polypeptide-9 | carbomer | xanthan gum | disodium edta | phenoxyethanol,1,1,1,1,1
moisturizer,la mer,the moisturizing matte lotion,9855.0,3.9,water | algae (seaweed) extract | propanediol | squalane | propylene glycol dicaprylate/dicaprate | methyl methacrylate crosspolymer | hydrogenated lecithin | butylene glycol | octyldodecyl neopentanoate | glyceryl stearate se | sesamum indicum (sesame) seed oil | medicago sativa (alfalfa) seed powder | helianthus annuus (sunflower) seedcake | prunus amygdalus dulcis (sweet almond) seed meal | eucalyptus globulus (eucalyptus) leaf oil | sodium gluconate | copper gluconate | calcium gluconate | magnesium gluconate | zinc gluconate | tocopheryl succinate | niacin | sesamum indicum (sesame) seed powder | citrus aurantifolia (lime) peel extract | nylon-12 | sucrose | salicornia herbacea extract | hydrolyzed rice extract | sea salt/maris sal/sel marin | laminaria saccharina extract | crithmum maritimum extract | chlorella vulgaris extract | padina pavonica thallus extract | macrocystis pyrifera (kelp) extract | spirulina platensis (algae) powder | plankton extract | hydrolyzed algin | sigesbeckia orientalis (st. paul's wort) extract | glycerin | laminaria digitata extract | sodium hyaluronate | glucose oxidase | lactoperoxidase | acetyl hexapeptide-8 | dipalmitoyl hydroxyproline | caffeine | glucose | caprylic/capric triglyceride | behenyl alcohol | dimethicone | tocopheryl acetate | acrylamide/sodium acryloyldimethyltaurate copolymer | tetrahexyldecyl ascorbate | polyacrylate crosspolymer-6 | isohexadecane | lecithin | potassium stearate | hydrogenated vegetable oil | kaolin | polysorbate 80 | fragrance | xanthan gum | alcohol denat | disodium edta | bht | limonene | linalool | citral | hydroxycitronellal | citronellol | geraniol | benzyl salicylate | benzyl benzoate | phenoxyethanol,0,0,1,1,0
moisturizer,herbivore,jasmine green tea balancing toner,1423.5,4.2,jasminum officinale (jasmine) flower water | hamamelis virginiana (witch hazel) flower water | aloe barbadensis leaf water | salix alba (willow) bark extract | camellia sinensis (green tea) leaf extract | camellia sinensis (white tea) leaf extract | zingiber officinale (ginger) root extract | leuconostoc/radish root ferment filtrate | jasminum grandiflorum floral extract | melia azadirachta leaf extract | melia azadirachta flower extract,1,0,0,1,1
moisturizer,kate somerville,goat milk moisturizing cream,2372.5,4.1,water | ethylhexyl palmitate | myristyl myristate | glyceryl stearate | peg-100 stearate | cetearyl ethylhexanoate | decyl oleate | glycerin | propanediol | goat milk powder | lactose | milk protein | helianthus annuus (sunflower) seed oil | hamamelis virginiana (witch hazel) flower water | cocos nucifera (coconut) oil | persea gratissima (avocado) oil | simmondsia chinensis (jojoba) seed oil | vitis vinifera (grape) seed oil | aloe barbadensis leaf juice powder | oryza sativa (rice) bran extract | rosmarinus officinalis (rosemary) leaf extract | tocopheryl acetate | tocopherol | caprylyl glycol | acrylates/c10-30 alkyl acrylate crosspolymer | phenoxyethanol | ethylhexylglycerin | hexylene glycol | xanthan gum | aminomethyl propanol | disodium edta | lactic acid | benzoic acid,1,1,1,1,1
moisturizer,goto,face hero,1241.0,4.8,almond oil | jojoba oil | macadamia oil | brazil nut oil | evening primrose oil | buriti oil | arnica oil | rosehip oil | calendula oil | kiwi fruit seed oil | tocopherol (vitamin e) | totarol | rosemary leaf extract | natural fragrance (orange blossom & rose gardenia.),1,1,1,1,1
cleanser,drunk elephant,t.l.c. sukari babyfacial,2920.0,4.5,water | glycolic acid | hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer | glycerin | sodium hydroxide | salicylic acid | aloe barbadensis leaf extract | camellia oleifera leaf extract | lactobacillus/pumpkin ferment extract | lactobacillus/punica granatum fruit ferment extract | opuntia ficus-indica extract | pyrus malus (apple) fruit extract | silybum marianum seed extract | saccharomyces cerevisiae extract | vitis vinifera (grape) juice extract | camellia sinensis leaf powder | cicer arietinum seed powder | sclerocarya birrea seed oil | passiflora edulis seed oil | leuconostoc/radish root ferment filtrate | sodium hyaluronate crosspolymer | sodium pca | allantoin | dipotassium glycyrrhizate | dextrin | polydextrose | sorbitan isostearate | amylopectin | niacinamide | phytosphingosine | lactic acid | propanediol | citric acid | titanium dioxide | trisodium ethylenediamine disuccinate | polysorbate 60 | caprylyl glycol | chlorphenesin | phenoxyethanol,1,1,1,1,0
cleanser,drunk elephant,t.l.c. framboos glycolic night serum,3285.0,4.3,water | glycolic acid | butylene glycol | glycerin | sodium hydroxide | salicylic acid | lactic acid | citric acid | vitis vinifera (grape) juice extract | aloe barbadensis leaf juice | opuntia ficus-indica extract | aesculus hippocastanum (horse chestnut) seed extract | camellia sinensis leaf extract | rubus idaeus (raspberry) fruit extract | saccharomyces cerevisiae extract | buddleja davidii meristem cell culture | sclerocarya birrea seed oil | sodium hyaluronate crosspolymer | allantoin | hydroxyethylcellulose | galactoarabinan | propanediol | disodium edta | xanthan gum | hexylene glycol | phenoxyethanol | caprylyl glycol | ethylhexylglycerin | sodium nitrate | potassium sorbate | pentylene glycol | sodium benzoate,1,1,1,1,0
cleanser,farmacy,green clean makeup meltaway cleansing balm with echinacea greenenvy,1241.0,4.6,cetyl ethylhexanoate | caprylic/capric triglyceride | peg-20 glyceryl triisostearate | peg-10 isostearate | polyethylene | phenoxyethanol | sorbitan sesquioleate | citrus aurantifolia (lime) oil | citrus aurantium bergamia (bergamot) fruit oil | melia azadirachta leaf extract | melia azadirachta flower extract | amino esters-1 | citrus aurantium dulcis (orange) peel oil | amber powder | cananga odorata flower oil | coccinia indica fruit extract | solanum melongena (eggplant) fruit extract | curcuma longa (turmeric) root extract | ocimum sanctum leaf extract | corallina officinalis extract | moringa oleifera seed oil | zingiber officinale (ginger) root oil | helianthus annuus (sunflower) seed oil | water | glycerin | butylene glycol | echinacea purpurea root extract | carica papaya (papaya) fruit extract | moringa pterygosperma seed extract | disodium phosphate | citric acid,1,1,1,1,1
cleanser,philosophy,purity made simple cleanser,876.0,4.5,water | sodium lauroamphoacetate | sodium trideceth sulfate | limnanthes alba (meadowfoam) seed oil | coco-glucoside | coconut alcohol | peg-120 methyl glucose dioleate | glycerin | carbomer | isopropyl alcohol | polysorbate 20 | citric acid | imidazolidinyl urea | methylparaben | aniba rosaeodora (rosewood) wood oil | propylparaben | triethanolamine | amyris balsamifera bark oil | bulnesia sarmientoi wood oil | cymbopogon martini oil | pelargonium graveolens flower oil | rosa centifolia flower oil | santalum album (sandalwood) oil | daucus carota sativa (carrot) seed oil | mimosa tenuiflora bark extract | ormenis multicaulis oil | piper nigrum (pepper) fruit oil | salvia sclarea (clary) oil | fd&c yellow no. 5 (ci 19140),1,1,1,1,1
cleanser,tatcha,the rice polish foaming enzyme powder,2372.5,4.4,microcrystalline cellulose | oryza sativa (rice) powder | sodium lauryl phosphate | sodium palmoyl glutamate | sodium lauroyl glutamate | lauryl betaine | sodium lauroyl methylaminopropionate | saccharomyces/camellia sinensis leaf/cladosiphon okamuranus/rice ferment filtrate | papain | oryza sativa (rice) bran | sericin | hydrolyzed silk | propanediol | dextrin | phytosteryl/octyldodecyl lauroyl glutamate | ethylhexylglycerin | tocopherol | propyl alcohol | alcohol | phenoxyethanol. hadasei-3,1,1,1,1,1
cleanser,clinique,take the day off cleansing balm,1058.5,4.6,ethylhexyl palmitate | carthamus tinctorius (safflower) seed oil | caprylic/capric triglyceride | sorbeth-30 tetraoleate | polyethylene | peg-5 glyceryl triisostearate | water | tocopherol | phenoxyethanol,1,1,1,1,1
cleanser,first aid beauty,face cleanser,730.0,4.4,water | sodium cocoyl isethionate | glycerin | stearic acid | stearyl alcohol | allantoin | chrysanthemum parthenium (feverfew) extract | camellia sinensis leaf extract | glycyrrhiza glabra (licorice) root extract | aloe barbadensis leaf juice | tocopherol | ascorbyl palmitate | caprylyl glycol | sodium pca | coco-glucoside | glyceryl oleate | hydroxypropyl methylcellulose | hydrogenated palm glycerides citrate | disodium cocoamphodiacetate | lecithin | phenoxyethanol | sodium chloride | disodium edta | citric acid | maltodextrin | leuconostoc/radish root ferment filtrate | edta,1,1,1,1,1
cleanser,origins,checks and balances frothy face wash,839.5,4.3,water | lavandula angustifolia (lavender) flower water | myristic acid | glycerin | behenic acid | sodium methyl cocoyl taurate | palmitic acid | potassium hydroxide | lauric acid | stearic acid | anthemis nobilis flower oil | mentha viridis (spearmint) leaf oil | pelargonium graveolens flower oil | lavandula hybrida oil | citrus aurantium bergamia (bergamot) fruit oil | styrax benzoin gum | linalool | peg-3 distearate | tourmaline | laminaria saccharina extract | hydrolyzed wheat protein | cetearyl alcohol | polyquaternium-7 | butylene glycol | disodium edta | methylchloroisothiazolinone | methylisothiazolinone.essential oil,1,1,1,1,1
cleanser,kate somerville,exfolikate intensive exfoliating treatment,876.0,4.4,water | lactic acid | silica | glycine soja (soybean) oil | pectin | cetearyl alcohol | carica papaya (papaya) fruit | ceteareth-20 | cetyl alcohol | phenoxyethanol | dehydroxanthan gum | glyceryl stearate | peg-100 stearate | salicylic acid | lactobacillus/pumpkin ferment extract | alcohol denat | sorbic acid | cinnamal | honey/mel/miel | citrus aurantium bergamia (bergamot) fruit oil | eugenol | potassium sorbate | limonene | linalool | lavandula angustifolia (lavender) oil | beta-carotene | chlorophyllin-copper complex | aloe barbadensis leaf juice powder | bromelain | papain | retinyl palmitate | tocopheryl acetate | cinnamomum cassia leaf oil | acetic acid | pogostemon cablin oil | geranium maculatum oil | aniba rosaeodora (rosewood) wood extract | citrus aurantium dulcis (orange) peel oil,1,1,1,1,0
cleanser,boscia,makeup-breakup cool cleansing oil,1168.0,4.5,cetyl ethylhexanoate | olea europaea (olive) oil | polyglyceryl-10 diisostearate | peg-20 glyceryl triisostearate | hydrogenated polyisobutene | glyceryl behenate/eicosadioate | persea gratissima (avocado) oil | isostearic acid | tocopheryl acetate | eucalyptus globulus leaf oil | menthol | melia azadirachta leaf extract | simmondsia chinensis (jojoba) seed oil | rosa canina fruit oil | melia azadirachta flower extract | amino esters-1 | carthamus tinctorius (safflower) seed oil | butylene glycol | water | coccinia indica fruit extract | solanum melongena (eggplant) fruit extract | camellia sinensis leaf extract | aloe barbadensis flower extract | camellia oleifera leaf extract | lawsonia inermis (henna) extract | curcuma longa (turmeric) root extract | corallina officinalis extract | ocium basilicum (basil) extract | simmondsia chinensis (jojoba) seed extract | ocimum sanctum leaf extract | epilobium angustifolium flower/leaf/stem extract,1,1,1,1,1
cleanser,drunk elephant,beste no. 9 jelly cleanser,1241.0,4.1,water | sodium lauroyl methyl isethionate | glycerin | cocamidopropyl betaine | cocamidopropyl hydroxysultaine | sodium methyl oleoyl taurate | propanediol | aloe barbadensis leaf extract | coco-glucoside | lauryl glucoside | cucumis melo cantalupensis fruit extract | sclerocarya birrea seed oil | dipotassium glycyrrhizate | citric acid | phenoxyethanol | sodium benzoate | sodium chloride,1,0,1,1,1
cleanser,boscia,purifying cleansing gel,1022.0,4.5,water | hydrogenated starch hydrolysate | diglycerin | sodium cocoyl glycinate | disodium cocoyl glutamate | sodium cocoyl glutamate | butylene glycol | methyl gluceth-10 | acrylates/steareth-20 methacrylate copolymer | sodium lauroyl glutamate | rosmarinus officinalis (rosemary) leaf extract | camellia oleifera leaf extract | hydrangea serrata leaf extract | simmondsia chinensis (jojoba) seed extract | epilobium angustifolium flower/leaf/stem extract | pelargonium graveolens flower oil | glycerin | cellulose gum | citric acid | polysorbate 20 | sclerotium gum | trisodium ethylenediamine disuccinate | 1 | 2 hexanediol | caprylyl glycol,1,0,1,1,1
cleanser,olehenriksen,balancing force oil control toner,949.0,4.4,water | polysorbate 20 | hamamelis virginiana (witch hazel) water | gylcerin | gluconolactone | glycolici acid | lactic acid | oleth-20 | salicylic acid | sodium hydroxide | sodium benzoate | menthyl lactate | eucalpytus globulus leaf oil | mentha piperita (peppermint) oil | melia azadirachta seed oil | linoleic acid | macrocystis pyrifera (kelp) extract | eucalyptus globulus leaf extract | chondrus crispus (carrageenan) extract | camellia sinensis leaf extract | linolenic acid | phenoxyethanol | calcium gluconate | benzoic acid | tocopherol | limonene,1,1,1,1,1
cleanser,amorepacific,treatment enzyme peel,2190.0,4.7,lactose | mannitol | sodium cocoyl glycinate | sodium lauroyl glutamate | zeolite | water | silica | allantoin | betaine | papain | carica papaya (papaya) fruit extract | camellia sinensis leaf extract | zizyphus jujuba fruit extract | zingiber officinale (ginger) root extract | dipotassium glycyrrhizate | zea mays (corn) starch | butylene glycol | polymethyl methacrylate | peg-75 | green 3 (ci 42053) | yellow 5 (ci 19140) | fragrance,1,1,1,1,1
